genome,D300418,D300421,D300426,D300427,D300440,D300447,D300461,D300466,D300467,D300469,D300483,D300485,D300488,D300489,D300490,D300491,D300493,D300496,D300505,D300508,D300510,D300511,D300516,D300520,D300524,classification
GPB:bin_000056,3.2969882449355903,0.0,0.0,8.306015827080184,0.0,0.0,0.0,0.0,10.495471269666467,0.0,0.0,0.0,0.0,0.0,5.865474086784302,0.0,0.0,5.190592960620107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia sp905200945
GPB:bin_000070,34.926604637960786,117.46589204559196,0.0,15.05365867905233,0.0,0.0,0.0,97.40860774928343,44.10772167489371,139.86098073745376,60.083345844641045,0.0,0.0,0.0,74.34098873252162,0.0,24.703253837472865,87.48952130443732,6.989592265228163,0.0,81.72287324121056,0.0,120.53331483637264,51.881966877967066,22.059131558568208,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Gallimonas;Gallimonas merdigallinarum
D300458:bin_000001,283.8532419107552,0.0,198.4033824437021,72.20007229462524,48.08683673018804,150.27811352104607,124.37281331864163,0.0,242.9911182356004,0.0,0.0,136.42419384817924,0.0,0.0,49.52353837006428,0.0,0.0,122.31642145712694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Coproplasma;Coproplasma stercorigallinarum
GPB:bin_000095,15.2512149313153,0.0,0.0,0.7082777778472005,0.0,0.0,0.0,0.0,1.469039088985831,0.0,0.0,0.0,0.0,0.0,2.529706304646917,0.0,0.0,3.928704868847399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;UMGS775;UMGS775 sp900545325
GPB:bin_000076,16.487573440712186,0.0,0.0,16.35071048427913,0.0,0.0,0.0,0.0,25.308845436335385,0.0,0.0,0.0,0.0,0.0,13.274301700344038,0.0,0.0,8.478697473297014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Christensenellales;UBA1750;Spyradocola;Spyradocola merdavium
GPB:bin_000193,1.0432009539630458,0.0,0.0,0.0,0.0,0.6850235254661455,0.675315225556168,0.0,1.1499187052462083,0.0,0.0,0.0,0.0,0.0,0.6940698958368064,0.0,0.0,0.6508238326014517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Alangreenwoodia;Alangreenwoodia sp905206455
TG1:bin_000047,2.728514041848108,0.0,0.0,1.6080044798903552,0.0,0.0,0.0,0.0,3.659472078674239,0.0,0.0,0.0,4.444450126700096,1.5348994198132868,0.7223823197751873,0.9874169289737932,0.0,1.2484625947054446,0.0,0.6974514231067221,0.0,1.9446866505915648,0.6269545183734316,2.05284838690706,0.0,Bacteria;Bacillota_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Romboutsia;Romboutsia sp904418825
GPB:bin_000014,23.216521957868714,0.0,0.0,32.87418825493086,0.0,0.0,0.0,0.0,14.021496998211912,0.0,0.0,0.0,2.3970260911733536,4.4067393343667725,4.942393457182632,14.898059076787836,0.0,14.31082378218942,0.0,5.500205689003675,0.0,4.553536806526108,0.0,2.4768497707453023,0.0,Bacteria;Bacillota;Bacilli;CAJFEE01;CAJFEE01;Harrysmithimonas;Harrysmithimonas galli
GPB:bin_000017,3.367585768828074,0.0,0.0,0.6859136941295401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429848838363781,0.0,0.0,1.1609169660264278,0.0,0.0,0.0,0.0,0.0,0.9200940726767276,0.0,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Coprobacillaceae;Thomasclavelia;Thomasclavelia ramosa
GPB:bin_000139,0.0,4.582159783680737,0.0,0.0,0.0,0.0,0.0,4.4739960151714735,1.856159770442104,0.0,3.8508287384244704,0.0,0.0,0.0,1.4188504894984544,0.0,0.0,0.0,0.0,0.0,1.5342127646899182,0.0,0.0,0.0,0.0,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Coprobacillaceae;Massilimicrobiota;Massilimicrobiota sp002160865
D300509:bin_000001,0.0,24.50574763642548,0.0,0.0,0.0,0.0,0.0,4.987508889209331,0.0,2.9867127118466508,21.41926625970418,0.0,14.0713872835932,9.294138236602713,0.0,10.579668883885049,14.838663161514312,0.0,4.831601092956788,13.113817621155146,6.188368662163211,16.21102151034599,9.355700247850258,3.749921429865525,8.336506950529778,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Coprobacillaceae;Massilimicrobiota;Massilimicrobiota merdigallinarum
TG5_28:bin_000003,11.29559570875208,0.0,2.938146865156943,3.3842821388741493,1.2824439751744534,0.0,2.907256885866225,0.0,9.1108644355771,19.09792463324897,0.847525062869605,4.490743202904977,0.0,10.632630774576729,19.82057020702484,2.65173977561679,36.32793521781534,4.441619138751389,8.486407009566097,8.94141940354549,1.265049617903952,10.16046394549608,0.9090051187394808,32.40682722524813,13.820176734667273,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Coprobacillaceae;Thomasclavelia;Thomasclavelia spiroformis
GPB:bin_000115,0.7757283416681234,0.7518180273501724,1.863647643134892,0.0,0.0,0.6271690114503023,1.2079109401912091,0.8188549208673723,1.011824359427277,3.3313082095746385,0.8600011979605333,0.0,8.856827824955962,1.0286935995902486,3.976226595457285,0.0,2.128311352387425,1.3682787385231103,0.8088067212920371,0.0,1.1457514574167815,7.268662208134641,2.7577907162948305,3.15363110394508,1.222029760762392,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Clostridium_AQ;Clostridium_AQ innocuum
TG1:bin_000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.936167715369606,4.235757282051968,0.0,4.455646144425404,0.0,0.0,0.0,35.73501482539862,0.0,11.836131336935503,0.0,0.0,0.0,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Merdibacter;Merdibacter merdigallinarum
D300479:bin_000001,10.600243328670306,0.0,4.659414518061465,2.9984105890705988,1.353084522988793,1.9296128314426364,7.941648487382281,0.0,4.742128760305814,4.710618572784157,0.0,0.9178114424200235,6.5355063692283455,1.75653849262883,7.064460472992629,1.2316003931565227,2.0871637690509206,3.331584483601058,0.0,1.7581603405159745,0.0,0.0,0.0,1.0711919140327943,0.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
TG5_28:bin_000004,19.33935908245339,0.0,0.0,0.0,0.0,0.0,0.0,1.1910139050601571,0.0,8.572389288151925,0.5738012071572918,0.0,12.55830021011496,6.562579462266297,4.867523855408787,5.202101818765809,17.486717254854725,0.0,2.263670855582768,10.294294776568837,0.0,21.121990471219604,0.0,19.45077354425128,3.3211881532634733,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus johnsonii
TG2:bin_000055,0.0,0.0,4.076343105773146,0.0,1.6265638275537997,0.0,3.838994979689087,0.0,0.0,0.0,0.0,0.0,1.8359078336858208,3.1487198418524565,0.0,0.0,0.0,0.0,0.0,2.2696018272071825,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus gallinarum
TG2:bin_000003,0.0,0.0,3.69142553389516,0.0,2.854277350103004,2.3095157450736377,3.933006076574628,0.0,0.0,0.0,0.0,1.9742390848580744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus reuteri_E
GPB:bin_000025,9.078733815597632,5.570480517372039,0.0,11.050609194046777,0.0,0.0,0.0,3.4085410385622823,6.096964421417697,0.0,2.455047513380904,0.0,0.0,0.0,11.636269984097863,0.0,0.0,2.719836314300658,0.0,0.0,4.181013580011222,0.0,17.6278107037713,0.0,0.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus salivarius
Total_removed_abd,140.065470698764,20.99320607586543,2.705497847665673,107.6223995443877,1.5423776855714666,35.69603485225237,1.2681239149468482,20.34623614955384,81.18078100594278,9.548943475265531,40.166074916611166,38.47638866880506,6.290388021114432,77.39662674304894,157.62149987383003,86.2265179439668,25.420074695883493,149.2702882560132,1.0915152337326606,64.0171669578782,8.466886495119912,2.533558685839072,29.98574026426892,10.11947164024096,12.637069756440168,Removed_sum
